_id,id,bbox,centroid,title,title_en,title_ne,type,code,district,district_en,municipal_en,cases_count
5e8c4ea33e4d8a5ecdb0b260,68007,"[80.8587932253466, 29.4449057566981, 81.0135694348254, 29.5782911655761]","{'type': 'Point', 'coordinates': [80.93244328623229, 29.513318424808507]}",Kedarseu,Kedarseu,केदारस्युँ,Rural Municipality,kedarasyumun,71,Bajhang,Kedarseu Rural Municipality,
5e8c4ea33e4d8a5ecdb0b261,68008,"[81.0877406535241, 29.4106312060149, 81.3077457749218, 29.505705723926]","{'type': 'Point', 'coordinates': [81.19597357910072, 29.454879987687942]}",Khaptadchhanna,Khaptadchhanna,खप्तडछान्ना,Rural Municipality,khaptadchhannamun,71,Bajhang,Khaptadchhanna Rural Municipality,
5e8c4ea33e4d8a5ecdb0b262,68010,"[81.02235326218, 29.5662957989906, 81.2229144987075, 29.8228749221146]","{'type': 'Point', 'coordinates': [81.1251549881934, 29.678363811148138]}",Surma,Surma,सूर्मा,Rural Municipality,surmamun,71,Bajhang,Surma Rural Municipality,148.0
5e8c4ea33e4d8a5ecdb0b263,7001,"[87.4016841666851, 26.8570022779879, 87.5801119477008, 26.9856142769351]","{'type': 'Point', 'coordinates': [87.47508009884316, 26.9142195069321]}",Chaubise,Chaubise,चौबिसे,Rural Municipality,choubisemun,7,Dhankuta,Chaubise Rural Municipality,
5e8c4ea33e4d8a5ecdb0b264,7003,"[87.2715357716471, 26.9172949347087, 87.3826107733178, 27.049318097441]","{'type': 'Point', 'coordinates': [87.32841461756054, 26.983257910629447]}",Dhankuta,Dhankuta,धनकुटा,Municipality,dhankutamun,7,Dhankuta,Dhankuta Municipality,12.0
5e8c4ea33e4d8a5ecdb0b265,7004,"[87.148296970323, 26.9060020979325, 87.2813835663817, 27.0127546203059]","{'type': 'Point', 'coordinates': [87.21631757165184, 26.954917053979578]}",Khalsa Chhintang Shahidbhumi,Khalsa Chhintang Shahidbhumi,सहिदभूमि,Rural Municipality,khalsachhintangshahidbhumimun,7,Dhankuta,Khalsa Chhintang Shahidbhumi Rural Municipality,
5e8c4ea33e4d8a5ecdb0b266,7005,"[87.2466891167527, 27.0780723877644, 87.4067503736783, 27.1909121163734]","{'type': 'Point', 'coordinates': [87.33013836063165, 27.137050785092086]}",Mahalaxmi,Mahalaxmi,महालक्ष्मी,Municipality,mahalaxmimundhankuta,7,Dhankuta,Mahalaxmi Municipality,
5e8c4ea33e4d8a5ecdb0b267,7006,"[87.178759106535, 26.9814001014036, 87.3243208580872, 27.128206670531]","{'type': 'Point', 'coordinates': [87.25188476036243, 27.052543538010294]}",Pakhribas,Pakhribas,पाख्रिवास,Municipality,pakhribasmun,7,Dhankuta,Pakhribas Municipality,
5e8c4ea33e4d8a5ecdb0b268,13002,"[86.7549317296969, 26.8722588968174, 86.9168150675101, 27.0089198812835]","{'type': 'Point', 'coordinates': [86.82316882733001, 26.93509009604331]}",Barahapokhari,Barahapokhari,बराहपोखरी,Rural Municipality,barahapokharimun,12,Khotang,Barahapokhari Rural Municipality,
5e8c4ea33e4d8a5ecdb0b269,13003,"[86.6984714822436, 27.0380042054442, 86.8900283629696, 27.1607850272597]","{'type': 'Point', 'coordinates': [86.78878926677284, 27.103880249408988]}",Diprung,Diprung,दिप्रुङ चुइचुम्मा,Rural Municipality,diprungmun,12,Khotang,Diprung Rural Municipality,
5e8c4ea33e4d8a5ecdb0b26a,13004,"[86.4262692810582, 27.0883668983966, 86.7511685133222, 27.2466121122206]","{'type': 'Point', 'coordinates': [86.60399330209121, 27.166726658661233]}",Halesi Tuwachung,Halesi Tuwachung,हलेसी तुवाचुङ,Municipality,halesituwachungmun,12,Khotang,Halesi Tuwachung Municipality,
5e8c4ea33e4d8a5ecdb0b26b,13006,"[86.7647440145126, 27.2655789793672, 86.9853374337749, 27.4355250368429]","{'type': 'Point', 'coordinates': [86.88405525252742, 27.344864048931345]}",Kepilasagadhi,Kepilasagadhi,केपिलासगढी,Rural Municipality,kepilasgadhimun,12,Khotang,Kepilasagadhi Rural Municipality,
5e8c4ea33e4d8a5ecdb0b26c,13007,"[86.7267305726472, 26.9744046864458, 86.9646390498774, 27.1149647802194]","{'type': 'Point', 'coordinates': [86.85059681079355, 27.04823271667467]}",Khotehang,Khotehang,खोटेहाङ,Rural Municipality,khotehangmun,12,Khotang,Khotehang Rural Municipality,
5e8c4ea33e4d8a5ecdb0b26d,13009,"[86.6905248881476, 27.1447309721092, 86.9134755973592, 27.3228122192389]","{'type': 'Point', 'coordinates': [86.80263753312457, 27.233125265668175]}",Rupakot Majhuwagadhi,Rupakot Majhuwagadhi,दिक्तेल रुपाकोट मझुवागढी,Municipality,rupakotmajhuwagadhimun,12,Khotang,Rupakot Majhuwagadhi Municipality,14.0
5e8c4ea33e4d8a5ecdb0b26e,13010,"[86.8006287069777, 27.1103057051018, 86.929688377748, 27.2503155387033]","{'type': 'Point', 'coordinates': [86.88093322594116, 27.172400529922946]}",Sakela,Sakela,साकेला,Rural Municipality,sakelamun,12,Khotang,Sakela Rural Municipality,
5e8c4ea33e4d8a5ecdb0b26f,22002,"[85.9342029578664, 27.6131055775158, 86.1061613721105, 27.745257695182]","{'type': 'Point', 'coordinates': [86.01806083627322, 27.687083548013796]}",Bhimeshwor,Bhimeshwor,भीमेश्वर,Municipality,bhimeshwormun,22,Dolakha,Bhimeshwor Municipality,
5e8c4ea33e4d8a5ecdb0b270,45009,"[83.1514414559767, 28.363673819414, 83.3004731645419, 28.5138562302625]","{'type': 'Point', 'coordinates': [83.22315146578276, 28.4368987387185]}",Taman Khola,Taman Khola,तमानखोला,Rural Municipality,tamankholamun,50,Baglung,Taman Khola Rural Municipality,3.0
5e8c4ea33e4d8a5ecdb0b271,56008,"[82.6004559971574, 27.8182254800336, 82.8101889369688, 27.9204158894211]","{'type': 'Point', 'coordinates': [82.69947824084782, 27.867598573798634]}",Rapti,Rapti,राप्ती,Rural Municipality,raptimundang,52,Dang,Rapti Rural Municipality,
5e8c4ea33e4d8a5ecdb0b272,55005,"[82.1015147867129, 28.417686083286, 82.2778425107042, 28.5284766405817]","{'type': 'Point', 'coordinates': [82.17933504593464, 28.46708617710596]}",Dhorchaur,Dhorchaur,सिद्ध कुमाख,Rural Municipality,dhorchaurmun,55,Salyan,Dhorchaur Rural Municipality,
5e8c4ea33e4d8a5ecdb0b273,66005,"[81.7736575991612, 29.6741292778458, 82.043777327604, 29.9058674929645]","{'type': 'Point', 'coordinates': [81.93085095131867, 29.79246141018428]}",Sarkegad,Sarkegad,सर्केगाड,Rural Municipality,sarkegadmun,59,Humla,Sarkegad Rural Municipality,
5e8c4ea33e4d8a5ecdb0b274,66007,"[81.6970668011999, 29.6049248741076, 81.8383671620051, 29.8018296638178]","{'type': 'Point', 'coordinates': [81.75771970163477, 29.6847204420491]}",Tanjakot,Tanjakot,ताँजाकोट,Rural Municipality,tajakotmun,59,Humla,Tanjakot Rural Municipality,
5e8c4ea33e4d8a5ecdb0b275,57003,"[81.537763257624, 28.0246599943307, 81.6724200247614, 28.1478921464724]","{'type': 'Point', 'coordinates': [81.60289218506502, 28.090803903651217]}",Janki,Janki,जानकी,Rural Municipality,janakimunbanke,66,Banke,Janki Rural Municipality,
5e8c4ea33e4d8a5ecdb0b276,57006,"[81.7511024046336, 27.8537284929633, 81.9617879750461, 27.9975522900271]","{'type': 'Point', 'coordinates': [81.86168825182365, 27.927947233788128]}",Narainapur,Narainapur,नरैनापुर,Rural Municipality,narainapurmun,66,Banke,Narainapur Rural Municipality,1.0
5e8c4ea33e4d8a5ecdb0b277,75007,"[80.6654979054833, 29.6840902595723, 80.9881498717056, 29.7981540567914]","{'type': 'Point', 'coordinates': [80.81988256658141, 29.73936475446494]}",Marma,Marma,मार्मा,Rural Municipality,marmamun,72,Darchula,Marma Rural Municipality,
5e8c4ea33e4d8a5ecdb0b278,75008,"[80.5592236795366, 29.7210573382739, 80.7498810205942, 29.8754123633183]","{'type': 'Point', 'coordinates': [80.66511219704977, 29.794071281268913]}",Naugad,Naugad,नौगाड,Rural Municipality,naugadmun,72,Darchula,Naugad Rural Municipality,
5e8c4ea33e4d8a5ecdb0b279,68099,"[81.024744003798, 29.3909403159995, 81.2271100558758, 29.4659667081932]","{'type': 'Point', 'coordinates': [81.11291151151501, 29.424076840051214]}",Khaptad National Park,Khaptad National Park,,National Park,,71,Bajhang,Khaptad National Park National Park,
5e8c4ea33e4d8a5ecdb0b27a,75009,"[80.4593296034022, 29.6529362828677, 80.6826597340051, 29.7596920172642]","{'type': 'Point', 'coordinates': [80.56971923210172, 29.709222715383625]}",Shailyashikhar,Shailyashikhar,शैल्यशिखर,Municipality,shailyashikharmun,72,Darchula,Shailyashikhar Municipality,
5e8c4ea33e4d8a5ecdb0b27b,74007,"[80.5855362162512, 29.5299767057964, 80.7908818252363, 29.6796404039794]","{'type': 'Point', 'coordinates': [80.69975760984654, 29.59945880203419]}",Purchaudi,Purchaudi,पुर्चौडी,Municipality,purchaudimun,73,Baitadi,Purchaudi Municipality,
5e8c4ea33e4d8a5ecdb0b27c,14002,"[86.7689162891061, 26.690586869902, 86.9925369663533, 26.907733909225]","{'type': 'Point', 'coordinates': [86.88031113166447, 26.80880549413736]}",Chaudandigadhi,Chaudandigadhi,चौदण्डीगढी,Municipality,chaudandigadhimun,14,Udayapur,Chaudandigadhi Municipality,
5e8c4ea33e4d8a5ecdb0b27d,14005,"[86.5727477035857, 27.0264482468521, 86.7112961955053, 27.1524548688327]","{'type': 'Point', 'coordinates': [86.64094398104162, 27.087218376455002]}",Sunkoshi,Sunkoshi,लिम्चुङबुङ,Rural Municipality,sunkoshimunudayapur,14,Udayapur,Sunkoshi Rural Municipality,
5e8c4ea33e4d8a5ecdb0b27e,58004,"[81.1455134204319, 28.4049794410694, 81.2516517553202, 28.593953478811]","{'type': 'Point', 'coordinates': [81.20066714535022, 28.50161202759476]}",Geruwa,Geruwa,गेरुवा,Rural Municipality,geruwamun,65,Bardiya,Geruwa Rural Municipality,
5e8c4ea33e4d8a5ecdb0b27f,58008,"[81.2216959788063, 28.365013675466, 81.3514235559157, 28.5221262450165]","{'type': 'Point', 'coordinates': [81.29606266304471, 28.442349431379807]}",Thakurbaba,Thakurbaba,ठाकुरबाबा,Municipality,thakurbabamun,65,Bardiya,Thakurbaba Municipality,
5e8c4ea33e4d8a5ecdb0b280,67008,"[81.7059204846346, 29.3421947768347, 81.8082221152366, 29.5053715743192]","{'type': 'Point', 'coordinates': [81.75609207047718, 29.437027474313382]}",Swami Kartik,Swami Kartik,स्वामीकार्तिक खापर,Rural Municipality,swamikartikmun,70,Bajura,Swami Kartik Rural Municipality,
5e8c4ea33e4d8a5ecdb0b281,75001,"[80.7215006755301, 29.7406120611551, 81.0710328168821, 29.9930824991108]","{'type': 'Point', 'coordinates': [80.90550517451166, 29.860613821957692]}",Apihimal,Apihimal,अपिहिमाल,Rural Municipality,apihimalmun,72,Darchula,Apihimal Rural Municipality,20.0
5e8c4ea33e4d8a5ecdb0b282,75002,"[80.5697800742316, 29.8686698632144, 81.1087482447345, 30.246722785497]","{'type': 'Point', 'coordinates': [80.89020737231554, 30.055699405889698]}",Byas,Byas,व्याँस,Rural Municipality,vyansmun,72,Darchula,Byas Rural Municipality,
5e8c4ea33e4d8a5ecdb0b283,75003,"[80.5567907566158, 29.8477305984394, 80.6788732901516, 29.9354141103381]","{'type': 'Point', 'coordinates': [80.6158000706363, 29.885689885172855]}",Dunhu,Dunhu,दुहुँ,Rural Municipality,duhunmun,72,Darchula,Dunhu Rural Municipality,
5e8c4ea33e4d8a5ecdb0b284,75004,"[80.3834010411912, 29.6050155964933, 80.5281012651592, 29.7096492098996]","{'type': 'Point', 'coordinates': [80.45701560453405, 29.659712278467353]}",Lekam,Lekam,लेकम,Rural Municipality,lekammun,72,Darchula,Lekam Rural Municipality,
5e8c4ea33e4d8a5ecdb0b285,74008,"[80.271208938036, 29.308440376833, 80.3913538408541, 29.4597622517693]","{'type': 'Point', 'coordinates': [80.33537956372898, 29.371096072609507]}",Shivanath,Shivanath,शिवनाथ,Rural Municipality,shivanathmun,73,Baitadi,Shivanath Rural Municipality,
5e8c4ea33e4d8a5ecdb0b286,74009,"[80.6652551907484, 29.3647809496912, 80.9082720527775, 29.53471267319]","{'type': 'Point', 'coordinates': [80.78128022039581, 29.45055202956798]}",Sigas,Sigas,सिगास,Rural Municipality,sigasmun,73,Baitadi,Sigas Rural Municipality,
5e8c4ea33e4d8a5ecdb0b287,74010,"[80.4778681453082, 29.4834093306755, 80.7224128969987, 29.5752274181017]","{'type': 'Point', 'coordinates': [80.60550196859548, 29.526032296333547]}",Surnaya,Surnaya,सुर्नया,Rural Municipality,sunaryamun,73,Baitadi,Surnaya Rural Municipality,2.0
5e8c4ea33e4d8a5ecdb0b288,17002,"[85.8950942285336, 26.8316439405628, 85.9453473642747, 26.9346693264288]","{'type': 'Point', 'coordinates': [85.92281162194968, 26.885122227120526]}",Bateshwor,Bateshwor,बटेश्वर,Rural Municipality,bateshwormun,17,Dhanusa,Bateshwor Rural Municipality,
5e8c4ea33e4d8a5ecdb0b289,22009,"[86.0751736944805, 27.4741115644615, 86.1863509021768, 27.6131055775158]","{'type': 'Point', 'coordinates': [86.1217480788235, 27.545613180149857]}",Tamakoshi,Tamakoshi,तामाकोशी,Rural Municipality,tamakoshimun,22,Dolakha,Tamakoshi Rural Municipality,
5e8c4ea33e4d8a5ecdb0b28a,29002,"[85.1929513745751, 27.9728303953919, 85.2543721569028, 28.085944428342]","{'type': 'Point', 'coordinates': [85.22204152175705, 28.027185965961134]}",Kalika,Kalika,कालिका,Rural Municipality,kalikamunrasuwa,23,Rasuwa,Kalika Rural Municipality,
5e8c4ea33e4d8a5ecdb0b28b,29004,"[85.1598424732793, 28.0920454519973, 85.3509359264007, 28.3406694445902]","{'type': 'Point', 'coordinates': [85.25092238127546, 28.215507461727967]}",Parbati Kunda,Parbati Kunda,आमाछोदिङमो,Rural Municipality,aamachhodingmomun,23,Rasuwa,Parbati Kunda Rural Municipality,
5e8c4ea33e4d8a5ecdb0b28c,34014,"[84.4838899645418, 27.2057466023924, 84.7457455665393, 27.3940068013925]","{'type': 'Point', 'coordinates': [84.63474713474181, 27.32080806097562]}",Thori,Thori,ठोरी,Rural Municipality,thorimun,34,Parsa,Thori Rural Municipality,
5e8c4ea33e4d8a5ecdb0b28d,63001,"[82.0894171375636, 29.242392813086, 82.2171450389971, 29.363377745821]","{'type': 'Point', 'coordinates': [82.15224639306527, 29.295114545285717]}",Chandannath,Chandannath,चन्दननाथ,Municipality,chandannathmun,60,Jumla,Chandannath Municipality,1.0
5e8c4ea33e4d8a5ecdb0b28e,63002,"[82.1881263416886, 29.0955813436133, 82.5822186251317, 29.2990651606958]","{'type': 'Point', 'coordinates': [82.36710242092033, 29.19715725565085]}",Guthichaur,Guthichaur,गुठिचौर,Rural Municipality,guthichaurmun,60,Jumla,Guthichaur Rural Municipality,75.0
5e8c4ea33e4d8a5ecdb0b28f,63004,"[81.9274298013505, 29.3411254073184, 82.1794375982808, 29.484154482805]","{'type': 'Point', 'coordinates': [82.05879934043816, 29.418490599288656]}",Kanakasundari,Kanakasundari,कनकासुन्दरी,Rural Municipality,kankasundarimun,60,Jumla,Kanakasundari Rural Municipality,
5e8c4ea33e4d8a5ecdb0b290,63005,"[82.1634185564765, 29.227964605751, 82.5912815197688, 29.508096108292]","{'type': 'Point', 'coordinates': [82.38518215582408, 29.35900601885904]}",Patrasi,Patrasi,पातारासी,Rural Municipality,patarasimun,60,Jumla,Patrasi Rural Municipality,
5e8c4ea33e4d8a5ecdb0b291,63006,"[81.9243892888315, 29.2785825371073, 82.1303864993623, 29.4049091753074]","{'type': 'Point', 'coordinates': [82.02764108509652, 29.343294566449597]}",Sinja,Sinja,सिंजा,Rural Municipality,sinjamun,60,Jumla,Sinja Rural Municipality,
5e8c4ea33e4d8a5ecdb0b292,63008,"[81.8946726591361, 29.0947730985174, 82.064549128012, 29.2781876163856]","{'type': 'Point', 'coordinates': [81.98463873126737, 29.18660209480613]}",Tila,Tila,तिला,Rural Municipality,tilamun,60,Jumla,Tila Rural Municipality,
5e8c4ea33e4d8a5ecdb0b293,64002,"[81.5792308852863, 29.1032325222178, 81.7672904347461, 29.2120588502079]","{'type': 'Point', 'coordinates': [81.67407033781478, 29.150267951246732]}",Khandachakra,Khandachakra,खाँडाचक्र,Municipality,khandachakramun,61,Kalikot,Khandachakra Municipality,
5e8c4ea33e4d8a5ecdb0b294,6002,"[87.1568443028807, 26.4032716353354, 87.2481567476263, 26.5182992933189]","{'type': 'Point', 'coordinates': [87.20604446433148, 26.459603829932117]}",Barju,Barju,बर्जु,Rural Municipality,barjumun,6,Sunsari,Barju Rural Municipality,
5e8c4ea33e4d8a5ecdb0b295,7007,"[87.1623320708842, 26.8456632940371, 87.4207276509251, 26.9560771647763]","{'type': 'Point', 'coordinates': [87.30747366232052, 26.89613828659958]}",Sangurigadhi,Sangurigadhi,साँगुरीगढी,Rural Municipality,sangurigadhimun,7,Dhankuta,Sangurigadhi Rural Municipality,
5e8c4ea33e4d8a5ecdb0b296,16011,"[86.3714621082948, 26.6223648826532, 86.4567837926441, 26.716544369659]","{'type': 'Point', 'coordinates': [86.4124549820856, 26.668880386037756]}",Laxmipur Patari,Laxmipur Patari,लक्ष्मीपुर पतारी,Rural Municipality,laxmipurpatarimun,15,Siraha,Laxmipur Patari Rural Municipality,
5e8c4ea33e4d8a5ecdb0b297,16015,"[86.4147462106067, 26.5931947797436, 86.5129417537007, 26.6631334755205]","{'type': 'Point', 'coordinates': [86.46929958693592, 26.636869124846335]}",Sakhuwanankarkatti,Sakhuwanankarkatti,सखुवानान्कारकट्टी,Rural Municipality,sakhuwanankarkattimun,15,Siraha,Sakhuwanankarkatti Rural Municipality,
5e8c4ea33e4d8a5ecdb0b298,29005,"[85.1224534837077, 27.9729735418896, 85.2432773951413, 28.1688540269128]","{'type': 'Point', 'coordinates': [85.18393600848678, 28.087388375259387]}",Uttargaya,Uttargaya,उत्तरगया,Rural Municipality,uttargayamun,23,Rasuwa,Uttargaya Rural Municipality,
5e8c4ea33e4d8a5ecdb0b299,31004,"[84.8886458615682, 27.3165075192717, 85.1877104797606, 27.5262541133672]","{'type': 'Point', 'coordinates': [85.02721872268827, 27.41592885305367]}",Hetauda,Hetauda,हेटौँडा,Submetropolitan City,hetaudamun,31,Makwanpur,Hetauda Submetropolitan City,
5e8c4ea33e4d8a5ecdb0b29a,12001,"[86.2035805162799, 27.2373972380474, 86.369495878158, 27.3797238982525]","{'type': 'Point', 'coordinates': [86.29147668419918, 27.310325607733425]}",Champadevi,Champadevi,चम्पादेवी,Rural Municipality,champadevimun,13,Okhaldhunga,Champadevi Rural Municipality,
5e8c4ea33e4d8a5ecdb0b29b,17007,"[86.0232797158446, 26.8292706864356, 86.2597372483212, 27.0214022251174]","{'type': 'Point', 'coordinates': [86.12338368355594, 26.939341388838073]}",Ganeshman Charnath,Ganeshman Charnath,गणेशमान चारनाथ,Municipality,ganeshmancharnathmun,17,Dhanusa,Ganeshman Charnath Municipality,
5e8c4ea33e4d8a5ecdb0b29c,20005,"[85.7908661541969, 27.0186910694863, 86.0780713696336, 27.3284626025624]","{'type': 'Point', 'coordinates': [85.93063021082966, 27.187845631465844]}",Kamalamai,Kamalamai,कमलामार्इ,Municipality,kamalamaimun,20,Sindhuli,Kamalamai Municipality,20.0
5e8c4ea33e4d8a5ecdb0b29d,20009,"[85.9983536576712, 27.0470247676032, 86.2564009086981, 27.2183779219914]","{'type': 'Point', 'coordinates': [86.13218735375307, 27.13388527514039]}",Tinpatan,Tinpatan,तीनपाटन,Rural Municipality,tinpatanmun,20,Sindhuli,Tinpatan Rural Municipality,
5e8c4ea33e4d8a5ecdb0b29e,21001,"[85.8243791446945, 27.4782198861439, 86.025076846081, 27.6146564077138]","{'type': 'Point', 'coordinates': [85.92120411974706, 27.54942028003473]}",Doramba,Doramba,दोरम्बा,Rural Municipality,dorambamun,21,Ramechhap,Doramba Rural Municipality,
5e8c4ea33e4d8a5ecdb0b29f,23010,"[85.5268392373681, 27.8474284508645, 85.7369559361708, 28.1685911209555]","{'type': 'Point', 'coordinates': [85.64347922706821, 28.013604885888867]}",Panchpokhari Thangpal,Panchpokhari Thangpal,पाँचपोखरी थाङपाल,Rural Municipality,panchpokharithangpalmun,24,Sindhupalchok,Panchpokhari Thangpal Rural Municipality,1.0
5e8c4ea33e4d8a5ecdb0b2a0,27008,"[85.2134452453288, 27.6898484545351, 85.301833649498, 27.7583840841538]","{'type': 'Point', 'coordinates': [85.26139008787344, 27.727294129231296]}",Nagarjun,Nagarjun,नागार्जुन,Municipality,nagarjunmun,27,Kathmandu,Nagarjun Municipality,
5e8c4ea33e4d8a5ecdb0b2a1,24002,"[85.406698193, 27.4435334102324, 85.5866374637892, 27.5671108862539]","{'type': 'Point', 'coordinates': [85.49598878463004, 27.50703449528289]}",Bethanchowk,Bethanchowk,बेथानचोक,Rural Municipality,bethanchowkmun,30,Kavrepalanchok,Bethanchowk Rural Municipality,
5e8c4ea33e4d8a5ecdb0b2a2,24007,"[85.5031860630277, 27.3335668299429, 85.7158014447268, 27.4622497373278]","{'type': 'Point', 'coordinates': [85.62166937795615, 27.392395845032592]}",Mahabharat,Mahabharat,महाभारत,Rural Municipality,mahabharatmun,30,Kavrepalanchok,Mahabharat Rural Municipality,
5e8c4ea33e4d8a5ecdb0b2a3,47009,"[83.4193652832642, 27.7938679310033, 83.5836217511026, 27.9408201391703]","{'type': 'Point', 'coordinates': [83.52043791771162, 27.8666468015172]}",Tansen,Tansen,तानसेन,Municipality,tansenmun,39,Palpa,Tansen Municipality,
5e8c4ea33e4d8a5ecdb0b2a4,46008,"[83.0778482166504, 28.1557423926749, 83.2034300894244, 28.2708500441404]","{'type': 'Point', 'coordinates': [83.1465885340103, 28.215702256464887]}",Malika,Malika,मालिका,Rural Municipality,malikamungulmi,41,Gulmi,Malika Rural Municipality,
5e8c4ea33e4d8a5ecdb0b2a5,46010,"[83.2008066838382, 27.9860285708923, 83.3267670199254, 28.1205328706851]","{'type': 'Point', 'coordinates': [83.25831702064265, 28.067792759925105]}",Resunga,Resunga,रेसुङ्गा,Municipality,resungamun,41,Gulmi,Resunga Municipality,359.0
5e8c4ea33e4d8a5ecdb0b2a6,37001,"[84.2789318701726, 28.151829004043, 84.45863596237, 28.2863531552202]","{'type': 'Point', 'coordinates': [84.38038913637065, 28.21745407360888]}",Besishahar,Besishahar,बेसीशहर,Municipality,besishaharmun,45,Lamjung,Besishahar Municipality,
5e8c4ea33e4d8a5ecdb0b2a7,37003,"[84.4760649934898, 28.1206354459065, 84.6600059145084, 28.3258913286075]","{'type': 'Point', 'coordinates': [84.58626952454401, 28.21609215802466]}",Dudhpokhari,Dudhpokhari,दूधपोखरी,Rural Municipality,dudhpokharimun,45,Lamjung,Dudhpokhari Rural Municipality,
5e8c4ea33e4d8a5ecdb0b2a8,37004,"[84.1868070906258, 28.2025470967683, 84.335815420305, 28.419312170294]","{'type': 'Point', 'coordinates': [84.25147355056177, 28.29155815938348]}",Kwholasothar,Kwholasothar,क्व्होलासोथार,Rural Municipality,kwholasotharmun,45,Lamjung,Kwholasothar Rural Municipality,
5e8c4ea33e4d8a5ecdb0b2a9,37005,"[84.1906643918612, 28.0787393960428, 84.3257771891805, 28.2162333406516]","{'type': 'Point', 'coordinates': [84.26195116517972, 28.149598479171026]}",MadhyaNepal,MadhyaNepal,मध्यनेपाल,Municipality,madhyanepalmun,45,Lamjung,MadhyaNepal Municipality,
5e8c4ea33e4d8a5ecdb0b2aa,37007,"[84.4312774336665, 28.0555751155968, 84.5544997258599, 28.1611863253531]","{'type': 'Point', 'coordinates': [84.4956304710359, 28.116657296432702]}",Rainas,Rainas,रार्इनास,Municipality,rainasmun,45,Lamjung,Rainas Municipality,
5e8c4ea33e4d8a5ecdb0b2ab,53003,"[82.4161693173138, 28.3378920984831, 82.5875714809996, 28.4663624650699]","{'type': 'Point', 'coordinates': [82.49815074300075, 28.392673164753923]}",Madi,Madi,माडी,Rural Municipality,madimunrolpa,54,Rolpa,Madi Rural Municipality,
5e8c4ea33e4d8a5ecdb0b2ac,59001,"[81.3102417378096, 28.509660711819, 81.6162801866173, 28.7986125030443]","{'type': 'Point', 'coordinates': [81.47401488676924, 28.66241588762549]}",Barahtal,Barahtal,बराहताल,Rural Municipality,barahatalmun,64,Surkhet,Barahtal Rural Municipality,
5e8c4ea33e4d8a5ecdb0b2ad,71007,"[80.4681980457778, 28.7262777118134, 80.6758645249684, 28.9993000566972]","{'type': 'Point', 'coordinates': [80.57616401946466, 28.869818074863026]}",Godawari_Kailali,Godawari_Kailali,गोदावरी,Municipality,godawarimunkailali,67,Kailali,Godawari_Kailali Municipality,
5e8c4ea33e4d8a5ecdb0b2ae,71011,"[81.0535109353709, 28.5843346655608, 81.2877430835262, 28.7309158834652]","{'type': 'Point', 'coordinates': [81.15441751060149, 28.651287584131143]}",Lamkichuha,Lamkichuha,लम्किचुहा,Municipality,lamkichuhamun,67,Kailali,Lamkichuha Municipality,
5e8c4ea33e4d8a5ecdb0b2af,72004,"[80.1036333078374, 28.8952361197835, 80.2423355166181, 29.1373132272885]","{'type': 'Point', 'coordinates': [80.16800489387411, 29.006766584473784]}",Bhimdatta,Bhimdatta,भीमदत्त,Municipality,bheemdattamun,75,Kanchanpur,Bhimdatta Municipality,
5e8c4ea33e4d8a5ecdb0b2b0,76001,"[83.6770736271777, 27.4378229151552, 83.944602930632, 27.7359268057106]","{'type': 'Point', 'coordinates': [83.84248518526968, 27.636629948104723]}",Binayee Tribeni,Binayee Tribeni,विनयी-त्रिवेणी,Rural Municipality,binayitribenimun,481,Nawalparasi East,Binayee Tribeni Rural Municipality,5.0
5e8c4ea33e4d8a5ecdb0b2b1,37008,"[84.2804367731442, 28.1110488566578, 84.4450960318954, 28.200028941465]","{'type': 'Point', 'coordinates': [84.36945041475506, 28.153165080405532]}",Sundarbazar,Sundarbazar,सुन्दरबजार,Municipality,sundarbazarmun,45,Lamjung,Sundarbazar Municipality,
5e8c4ea33e4d8a5ecdb0b2b2,41001,"[84.1866679156462, 28.4708528205736, 84.3144299578138, 28.5757749731976]","{'type': 'Point', 'coordinates': [84.25330359915887, 28.51784924292056]}",Chame,Chame,चामे,Rural Municipality,chamemun,47,Manang,Chame Rural Municipality,
5e8c4ea33e4d8a5ecdb0b2b3,41003,"[84.2407861247856, 28.4450199535588, 84.5705552315087, 28.7717678605782]","{'type': 'Point', 'coordinates': [84.41231333452045, 28.589123245434955]}",Nashong,Nashong,नासोँ,Rural Municipality,nashongmun,47,Manang,Nashong Rural Municipality,
5e8c4ea33e4d8a5ecdb0b2b4,41004,"[83.7892648291775, 28.5028964554166, 84.2396276614686, 28.8351989723296]","{'type': 'Point', 'coordinates': [84.02222379167337, 28.659513034447276]}",Neshyang,Neshyang,मनाङ ङिस्याङ,Rural Municipality,nesyangmun,47,Manang,Neshyang Rural Municipality,
5e8c4ea33e4d8a5ecdb0b2b5,43002,"[83.4794879261925, 28.2981731321423, 83.6016039506978, 28.4127781336869]","{'type': 'Point', 'coordinates': [83.53367982087929, 28.352806162918732]}",Beni,Beni,बेनी,Municipality,benimun,49,Myagdi,Beni Municipality,
5e8c4ea33e4d8a5ecdb0b2b6,43003,"[83.145174612022, 28.4336112065825, 83.5587020196633, 28.7937625791441]","{'type': 'Point', 'coordinates': [83.34858840270462, 28.62341121339088]}",Dhaulagiri,Dhaulagiri,धवलागिरी,Rural Municipality,dhawalagirimun,49,Myagdi,Dhaulagiri Rural Municipality,1.0
